STAND 6, SURVEY DATE: 07 Sep 1983, OBSERVERS: G.H. La Roi (#1), ROWS: 4,6,8, M.S. Ross (#3), ROWS: 0,2, DATA ENTRY: 10 Dec 2004 (note: GHLR used soil thermometer "M", MSR used "#1";
notes: "lots of deadfall in 8E"; central max-min station data for past 30 days Max 84 Min 31F)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ASCI   0.5   1.0   0.0   0.5   2.0   2.0   3.0   1.0   0.0   1.0   0.0   3.0   2.0   1.0   2.0   0.5   1.0   2.0   1.0   2.0   2.0   1.0   0.5   0.1   4.0   0.0   0.0   0.0   0.0   0.0
ASCO   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.5   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   1.0   1.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0
AQBR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA   2.0   1.0   3.0   1.0   4.0   3.0   3.0   2.0   9.0   2.0  10.0   5.0   7.0   4.0   5.0   3.0   3.0   3.0   2.0   5.0   4.0   2.0   0.5   0.5   6.0   0.0   0.0   0.0   0.0   0.0
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
DITR   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   2.0   0.0   0.0   0.0   0.1   0.1   0.0   0.0   0.1   0.1   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
FRVE   0.0   0.1   0.5   0.5   0.0   0.0   0.5   0.0   0.0   0.0   0.1   1.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   1.0   2.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0
FRVI   0.5   0.0   0.1   0.0   0.5   0.1   0.1   0.5   0.5   0.1   0.0   0.0   0.1   0.1   0.5   0.5   0.5   0.1   0.0   0.0   0.0   0.1   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0
GABO   0.5   0.1   0.5   0.5   0.1   0.1   0.1   0.1   0.1   0.1   0.5   0.5   0.01  0.1   0.5   0.01  0.1   0.1   0.01  0.1   0.1   0.1   0.0   0.01  0.1   0.0   0.0   0.0   0.0   0.0
